<TIME>,EUR/RUB,<LAST>
113104,EUR/RUB,68.216000000
113105,EUR/RUB,68.214000000
113105,EUR/RUB,68.214000000
113106,EUR/RUB,68.214000000
113106,EUR/RUB,68.242700000
113106,EUR/RUB,68.224000000
113107,EUR/RUB,68.224000000
113107,EUR/RUB,68.221000000
113108,EUR/RUB,68.221000000
113108,EUR/RUB,68.223000000
113108,EUR/RUB,68.223000000
113109,EUR/RUB,68.213000000
113109,EUR/RUB,68.213000000
113110,EUR/RUB,68.214000000
113110,EUR/RUB,68.214000000
113111,EUR/RUB,68.213000000
113111,EUR/RUB,68.224000000
113112,EUR/RUB,68.224000000
113112,EUR/RUB,68.225000000
113113,EUR/RUB,68.225000000
113113,EUR/RUB,68.226000000
113114,EUR/RUB,68.226000000
113114,EUR/RUB,68.221000000
113115,EUR/RUB,68.221000000
113115,EUR/RUB,68.221000000
113116,EUR/RUB,68.221000000
113116,EUR/RUB,68.221000000
113116,EUR/RUB,68.226000000
113117,EUR/RUB,68.226000000
113117,EUR/RUB,68.226000000
113117,EUR/RUB,68.199000000
113118,EUR/RUB,68.226000000
113118,EUR/RUB,68.225000000
113118,EUR/RUB,68.225000000
113119,EUR/RUB,68.220000000
113119,EUR/RUB,68.220000000
113120,EUR/RUB,68.220000000
113120,EUR/RUB,68.220000000
113120,EUR/RUB,68.209000000
113121,EUR/RUB,68.210000000
113121,EUR/RUB,68.216000000
113122,EUR/RUB,68.216000000
113122,EUR/RUB,68.217000000
113123,EUR/RUB,68.218000000
113124,EUR/RUB,68.218000000
113124,EUR/RUB,68.209000000
113125,EUR/RUB,68.209000000
113125,EUR/RUB,68.215000000
113126,EUR/RUB,68.215000000
113126,EUR/RUB,68.219000000
113127,EUR/RUB,68.219000000
113127,EUR/RUB,68.219000000
113128,EUR/RUB,68.235000000
113128,EUR/RUB,68.219000000
113128,EUR/RUB,68.219000000
113129,EUR/RUB,68.213000000
113129,EUR/RUB,68.213000000
113130,EUR/RUB,68.209000000
113130,EUR/RUB,68.209000000
113131,EUR/RUB,68.214000000
113132,EUR/RUB,68.214000000
113133,EUR/RUB,68.219000000
113133,EUR/RUB,68.219000000
113133,EUR/RUB,68.208000000
113134,EUR/RUB,68.211000000
113135,EUR/RUB,68.209000000
113136,EUR/RUB,68.212000000
113136,EUR/RUB,68.218000000
113137,EUR/RUB,68.218000000
113138,EUR/RUB,68.239000000
113138,EUR/RUB,68.216000000
113139,EUR/RUB,68.213000000
113140,EUR/RUB,68.213000000
113140,EUR/RUB,68.210000000
113141,EUR/RUB,68.220000000
113142,EUR/RUB,68.219000000
113143,EUR/RUB,68.220000000
113143,EUR/RUB,68.220000000
113144,EUR/RUB,68.210000000
113144,EUR/RUB,68.210000000
113145,EUR/RUB,68.213000000
113145,EUR/RUB,68.213000000
113146,EUR/RUB,68.214000000
113146,EUR/RUB,68.214000000
113147,EUR/RUB,68.219000000
113147,EUR/RUB,68.219000000
113147,EUR/RUB,68.192000000
113148,EUR/RUB,68.219000000
113148,EUR/RUB,68.219000000
113149,EUR/RUB,68.210000000
113150,EUR/RUB,68.214000000
113151,EUR/RUB,68.214000000
113151,EUR/RUB,68.214000000
113151,EUR/RUB,68.219000000
113152,EUR/RUB,68.219000000
113153,EUR/RUB,68.219000000
113153,EUR/RUB,68.219000000
113154,EUR/RUB,68.214000000
113154,EUR/RUB,68.214000000
113155,EUR/RUB,68.211000000
113155,EUR/RUB,68.211000000
113156,EUR/RUB,68.211000000
113156,EUR/RUB,68.211000000
113156,EUR/RUB,68.220000000
113157,EUR/RUB,68.220000000
113157,EUR/RUB,68.220000000
113158,EUR/RUB,68.237000000
113158,EUR/RUB,68.220000000
113158,EUR/RUB,68.220000000
113159,EUR/RUB,68.209000000
113159,EUR/RUB,68.209000000
113200,EUR/RUB,68.210000000
113200,EUR/RUB,68.210000000
113201,EUR/RUB,68.207000000
113201,EUR/RUB,68.216000000
113202,EUR/RUB,68.216000000
113202,EUR/RUB,68.215000000
113203,EUR/RUB,68.215000000
113203,EUR/RUB,68.216000000
113203,EUR/RUB,68.216000000
113204,EUR/RUB,68.210000000
113204,EUR/RUB,68.210000000
113205,EUR/RUB,68.210000000
113205,EUR/RUB,68.210000000
113206,EUR/RUB,68.210000000
113206,EUR/RUB,68.214000000
113207,EUR/RUB,68.214000000
113207,EUR/RUB,68.214000000
113208,EUR/RUB,68.214000000
113208,EUR/RUB,68.215000000
113209,EUR/RUB,68.235200000
113209,EUR/RUB,68.210000000
113210,EUR/RUB,68.210000000
113210,EUR/RUB,68.210000000
113211,EUR/RUB,68.210000000
113211,EUR/RUB,68.214000000
113213,EUR/RUB,68.209000000
113215,EUR/RUB,68.211000000
113216,EUR/RUB,68.213000000
113216,EUR/RUB,68.213000000
113217,EUR/RUB,68.218000000
113217,EUR/RUB,68.218000000
113218,EUR/RUB,68.189000000
113218,EUR/RUB,68.218000000
113218,EUR/RUB,68.218000000
113219,EUR/RUB,68.218000000
113219,EUR/RUB,68.213000000
113220,EUR/RUB,68.213000000
113220,EUR/RUB,68.213000000
113221,EUR/RUB,68.213000000
113222,EUR/RUB,68.218000000
113222,EUR/RUB,68.218000000
113223,EUR/RUB,68.217000000
113223,EUR/RUB,68.217000000
113224,EUR/RUB,68.212000000
113224,EUR/RUB,68.212000000
113225,EUR/RUB,68.212000000
113225,EUR/RUB,68.212000000
113226,EUR/RUB,68.212000000
113226,EUR/RUB,68.212000000
113226,EUR/RUB,68.212000000
113227,EUR/RUB,68.217000000
113228,EUR/RUB,68.217000000
113228,EUR/RUB,68.231000000
113228,EUR/RUB,68.212000000
113229,EUR/RUB,68.212000000
113230,EUR/RUB,68.212000000
113231,EUR/RUB,68.212000000
113231,EUR/RUB,68.217000000
113232,EUR/RUB,68.217000000
113233,EUR/RUB,68.217000000
113233,EUR/RUB,68.212000000
113234,EUR/RUB,68.212000000
113234,EUR/RUB,68.212000000
113235,EUR/RUB,68.212000000
113235,EUR/RUB,68.212000000
113236,EUR/RUB,68.212000000
113236,EUR/RUB,68.218000000
113236,EUR/RUB,68.218000000
113237,EUR/RUB,68.219000000
113237,EUR/RUB,68.219000000
113238,EUR/RUB,68.219000000
113238,EUR/RUB,68.219000000
113239,EUR/RUB,68.209000000
113239,EUR/RUB,68.209000000
113239,EUR/RUB,68.222000000
113240,EUR/RUB,68.214000000
113240,EUR/RUB,68.214000000
113241,EUR/RUB,68.212000000
113242,EUR/RUB,68.218000000
113242,EUR/RUB,68.218000000
113242,EUR/RUB,68.239000000
113243,EUR/RUB,68.218000000
113243,EUR/RUB,68.218000000
113243,EUR/RUB,68.208000000
113244,EUR/RUB,68.207000000
113245,EUR/RUB,68.208000000
113246,EUR/RUB,68.217000000
113247,EUR/RUB,68.218000000
113248,EUR/RUB,68.193000000
113248,EUR/RUB,68.218000000
113248,EUR/RUB,68.218000000
113249,EUR/RUB,68.208000000
113250,EUR/RUB,68.208000000
113251,EUR/RUB,68.209000000
113251,EUR/RUB,68.218000000
113253,EUR/RUB,68.218000000
113253,EUR/RUB,68.216000000
113253,EUR/RUB,68.216000000
113254,EUR/RUB,68.204000000
113254,EUR/RUB,68.204000000
113255,EUR/RUB,68.212000000
113255,EUR/RUB,68.212000000
113256,EUR/RUB,68.207000000
113256,EUR/RUB,68.216000000
113257,EUR/RUB,68.216000000
113257,EUR/RUB,68.216000000
113258,EUR/RUB,68.230000000
113258,EUR/RUB,68.215000000
113258,EUR/RUB,68.215000000
113259,EUR/RUB,68.206000000
113259,EUR/RUB,68.206000000
113300,EUR/RUB,68.206000000
113300,EUR/RUB,68.206000000
113301,EUR/RUB,68.210000000
113301,EUR/RUB,68.216000000
113303,EUR/RUB,68.206000000
113304,EUR/RUB,68.206000000
113305,EUR/RUB,68.211000000
113306,EUR/RUB,68.211000000
113306,EUR/RUB,68.216000000
113307,EUR/RUB,68.216000000
113307,EUR/RUB,68.216000000
113308,EUR/RUB,68.216000000
113308,EUR/RUB,68.211000000
113309,EUR/RUB,68.211000000
113309,EUR/RUB,68.212000000
113310,EUR/RUB,68.212000000
113310,EUR/RUB,68.212000000
113311,EUR/RUB,68.212000000
113311,EUR/RUB,68.212000000
113311,EUR/RUB,68.218000000
113312,EUR/RUB,68.218000000
113312,EUR/RUB,68.218000000
113313,EUR/RUB,68.238400000
113313,EUR/RUB,68.212000000
113314,EUR/RUB,68.209000000
113315,EUR/RUB,68.208000000
113316,EUR/RUB,68.208000000
113316,EUR/RUB,68.211000000
113316,EUR/RUB,68.218000000
113317,EUR/RUB,68.218000000
113317,EUR/RUB,68.217000000
113318,EUR/RUB,68.217000000
113318,EUR/RUB,68.212000000
113319,EUR/RUB,68.212000000
113319,EUR/RUB,68.213000000
113319,EUR/RUB,68.204000000
113320,EUR/RUB,68.204000000
113320,EUR/RUB,68.204000000
113321,EUR/RUB,68.214000000
113322,EUR/RUB,68.214000000
113323,EUR/RUB,68.214000000
113323,EUR/RUB,68.214000000
113324,EUR/RUB,68.204000000
113326,EUR/RUB,68.214000000
113327,EUR/RUB,68.213000000
113328,EUR/RUB,68.228000000
113328,EUR/RUB,68.214000000
113329,EUR/RUB,68.214000000
113329,EUR/RUB,68.204000000
113330,EUR/RUB,68.201000000
113331,EUR/RUB,68.202000000
113331,EUR/RUB,68.215000000
113333,EUR/RUB,68.215000000
113333,EUR/RUB,68.201000000
113334,EUR/RUB,68.202000000
113336,EUR/RUB,68.209000000
113336,EUR/RUB,68.215000000
113337,EUR/RUB,68.215000000
113338,EUR/RUB,68.215000000
113338,EUR/RUB,68.205000000
113338,EUR/RUB,68.205000000
113339,EUR/RUB,68.207000000
113339,EUR/RUB,68.207000000
113340,EUR/RUB,68.207000000
113340,EUR/RUB,68.207000000
113341,EUR/RUB,68.207000000
113341,EUR/RUB,68.212000000
113342,EUR/RUB,68.212000000
113342,EUR/RUB,68.212000000
113343,EUR/RUB,68.212000000
113343,EUR/RUB,68.207000000
113344,EUR/RUB,68.207000000
113344,EUR/RUB,68.232300000
113344,EUR/RUB,68.207000000
113345,EUR/RUB,68.207000000
113345,EUR/RUB,68.207000000
113346,EUR/RUB,68.207000000
113346,EUR/RUB,68.207000000
113346,EUR/RUB,68.212000000
113347,EUR/RUB,68.212000000
113347,EUR/RUB,68.212000000
113348,EUR/RUB,68.212000000
113348,EUR/RUB,68.184000000
113348,EUR/RUB,68.207000000
113349,EUR/RUB,68.207000000
113349,EUR/RUB,68.207000000
113350,EUR/RUB,68.207000000
113350,EUR/RUB,68.207000000
113351,EUR/RUB,68.207000000
113351,EUR/RUB,68.215000000
113352,EUR/RUB,68.213000000
113353,EUR/RUB,68.215000000
113354,EUR/RUB,68.215000000
113354,EUR/RUB,68.208000000
113355,EUR/RUB,68.208000000
113355,EUR/RUB,68.208000000
113356,EUR/RUB,68.208000000
113356,EUR/RUB,68.210000000
113356,EUR/RUB,68.210000000
113357,EUR/RUB,68.214000000
113357,EUR/RUB,68.214000000
113358,EUR/RUB,68.215000000
113358,EUR/RUB,68.228000000
113358,EUR/RUB,68.215000000
113359,EUR/RUB,68.208000000
113400,EUR/RUB,68.202000000
113401,EUR/RUB,68.202000000
113401,EUR/RUB,68.212000000
113402,EUR/RUB,68.212000000
113402,EUR/RUB,68.212000000
113403,EUR/RUB,68.212000000
113403,EUR/RUB,68.212000000
113404,EUR/RUB,68.202000000
113404,EUR/RUB,68.202000000
113405,EUR/RUB,68.207000000
113405,EUR/RUB,68.207000000
113406,EUR/RUB,68.202000000
113406,EUR/RUB,68.212000000
113407,EUR/RUB,68.212000000
113408,EUR/RUB,68.212000000
113408,EUR/RUB,68.212000000
113409,EUR/RUB,68.203000000
113409,EUR/RUB,68.203000000
113410,EUR/RUB,68.202000000
113411,EUR/RUB,68.202000000
113411,EUR/RUB,68.206000000
113412,EUR/RUB,68.212000000
113413,EUR/RUB,68.212000000
113414,EUR/RUB,68.212000000
113414,EUR/RUB,68.202000000
113415,EUR/RUB,68.202000000
113415,EUR/RUB,68.233600000
113415,EUR/RUB,68.202000000
113416,EUR/RUB,68.202000000
113416,EUR/RUB,68.202000000
113416,EUR/RUB,68.206000000
113417,EUR/RUB,68.212000000
113417,EUR/RUB,68.212000000
113418,EUR/RUB,68.212000000
113418,EUR/RUB,68.204000000
113418,EUR/RUB,68.185000000
113419,EUR/RUB,68.204000000
113419,EUR/RUB,68.205000000
113420,EUR/RUB,68.205000000
113420,EUR/RUB,68.211000000
113421,EUR/RUB,68.211000000
113421,EUR/RUB,68.211000000
113422,EUR/RUB,68.211000000
113422,EUR/RUB,68.211000000
113423,EUR/RUB,68.211000000
113423,EUR/RUB,68.206000000
113424,EUR/RUB,68.206000000
113426,EUR/RUB,68.211000000
113427,EUR/RUB,68.211000000
113428,EUR/RUB,68.225000000
113428,EUR/RUB,68.211000000
113429,EUR/RUB,68.211000000
113429,EUR/RUB,68.206000000
113430,EUR/RUB,68.206000000
113430,EUR/RUB,68.206000000
113431,EUR/RUB,68.211000000
113431,EUR/RUB,68.211000000
113432,EUR/RUB,68.211000000
113432,EUR/RUB,68.211000000
113433,EUR/RUB,68.211000000
113433,EUR/RUB,68.211000000
113433,EUR/RUB,68.202000000
113434,EUR/RUB,68.198000000
113434,EUR/RUB,68.202000000
113435,EUR/RUB,68.202000000
113435,EUR/RUB,68.204000000
113436,EUR/RUB,68.204000000
113436,EUR/RUB,68.214000000
113437,EUR/RUB,68.214000000
113437,EUR/RUB,68.214000000
113438,EUR/RUB,68.213000000
113438,EUR/RUB,68.213000000
113439,EUR/RUB,68.213000000
113439,EUR/RUB,68.201000000
113440,EUR/RUB,68.204000000
113441,EUR/RUB,68.213000000
113442,EUR/RUB,68.214000000
113443,EUR/RUB,68.214000000
113443,EUR/RUB,68.214000000
113444,EUR/RUB,68.201000000
113444,EUR/RUB,68.201000000
113445,EUR/RUB,68.205000000
113445,EUR/RUB,68.205000000
113446,EUR/RUB,68.208000000
113446,EUR/RUB,68.234500000
113446,EUR/RUB,68.208000000
113446,EUR/RUB,68.212000000
113447,EUR/RUB,68.212000000
113448,EUR/RUB,68.213000000
113448,EUR/RUB,68.213000000
113449,EUR/RUB,68.208000000
113449,EUR/RUB,68.186000000
113449,EUR/RUB,68.208000000
113449,EUR/RUB,68.209000000
113450,EUR/RUB,68.209000000
113451,EUR/RUB,68.209000000
113451,EUR/RUB,68.209000000
113452,EUR/RUB,68.213000000
113452,EUR/RUB,68.213000000
113453,EUR/RUB,68.213000000
113453,EUR/RUB,68.213000000
113454,EUR/RUB,68.208000000
113454,EUR/RUB,68.208000000
113454,EUR/RUB,68.208000000
113455,EUR/RUB,68.208000000
113455,EUR/RUB,68.201000000
113456,EUR/RUB,68.211000000
113458,EUR/RUB,68.224000000
113458,EUR/RUB,68.201000000
113500,EUR/RUB,68.198000000
113500,EUR/RUB,68.235000000
113500,EUR/RUB,68.203000000
113501,EUR/RUB,68.203000000
113502,EUR/RUB,68.209000000
113502,EUR/RUB,68.209000000
113502,EUR/RUB,68.209000000
113503,EUR/RUB,68.209000000
113503,EUR/RUB,68.200000000
113504,EUR/RUB,68.198000000
113505,EUR/RUB,68.206000000
113506,EUR/RUB,68.206000000
113506,EUR/RUB,68.211000000
113507,EUR/RUB,68.211000000
113508,EUR/RUB,68.211000000
113508,EUR/RUB,68.211000000
113509,EUR/RUB,68.201000000
113509,EUR/RUB,68.204000000
113510,EUR/RUB,68.209000000
113511,EUR/RUB,68.209000000
113512,EUR/RUB,68.209000000
113513,EUR/RUB,68.209000000
113514,EUR/RUB,68.208000000
113515,EUR/RUB,68.208000000
113516,EUR/RUB,68.209000000
113517,EUR/RUB,68.229900000
113517,EUR/RUB,68.210000000
113518,EUR/RUB,68.205000000
113519,EUR/RUB,68.205000000
113519,EUR/RUB,68.205000000
113520,EUR/RUB,68.205000000
113521,EUR/RUB,68.206000000
113521,EUR/RUB,68.213000000
113522,EUR/RUB,68.213000000
113523,EUR/RUB,68.213000000
113523,EUR/RUB,68.211000000
113524,EUR/RUB,68.211000000
113524,EUR/RUB,68.207000000
113525,EUR/RUB,68.207000000
113525,EUR/RUB,68.208000000
113526,EUR/RUB,68.208000000
113526,EUR/RUB,68.213000000
113526,EUR/RUB,68.213000000
113527,EUR/RUB,68.213000000
113527,EUR/RUB,68.213000000
113528,EUR/RUB,68.226000000
113528,EUR/RUB,68.213000000
113528,EUR/RUB,68.213000000
113529,EUR/RUB,68.208000000
113531,EUR/RUB,68.208000000
113531,EUR/RUB,68.208000000
113532,EUR/RUB,68.213000000
113533,EUR/RUB,68.213000000
113533,EUR/RUB,68.213000000
113534,EUR/RUB,68.207000000
113534,EUR/RUB,68.207000000
113535,EUR/RUB,68.207000000
113535,EUR/RUB,68.207000000
113536,EUR/RUB,68.207000000
113536,EUR/RUB,68.207000000
113537,EUR/RUB,68.210000000
113538,EUR/RUB,68.211000000
113538,EUR/RUB,68.211000000
113539,EUR/RUB,68.211000000
113539,EUR/RUB,68.206000000
113540,EUR/RUB,68.206000000
113540,EUR/RUB,68.206000000
113541,EUR/RUB,68.206000000
113541,EUR/RUB,68.211000000
113541,EUR/RUB,68.211000000
113542,EUR/RUB,68.211000000
113542,EUR/RUB,68.211000000
113543,EUR/RUB,68.206000000
113546,EUR/RUB,68.211000000
113547,EUR/RUB,68.210000000
113548,EUR/RUB,68.230600000
113548,EUR/RUB,68.209000000
113549,EUR/RUB,68.209000000
113549,EUR/RUB,68.185000000
113549,EUR/RUB,68.204000000
113550,EUR/RUB,68.204000000
113551,EUR/RUB,68.204000000
113551,EUR/RUB,68.209000000
113552,EUR/RUB,68.209000000
113553,EUR/RUB,68.209000000
113553,EUR/RUB,68.209000000
113554,EUR/RUB,68.209000000
113554,EUR/RUB,68.211000000
113555,EUR/RUB,68.211000000
113555,EUR/RUB,68.211000000
113556,EUR/RUB,68.211000000
113556,EUR/RUB,68.211000000
113557,EUR/RUB,68.211000000
113558,EUR/RUB,68.225000000
113558,EUR/RUB,68.211000000
113600,EUR/RUB,68.211000000
113601,EUR/RUB,68.211000000
113602,EUR/RUB,68.211000000
113603,EUR/RUB,68.210000000
113604,EUR/RUB,68.211000000
113605,EUR/RUB,68.210000000
113606,EUR/RUB,68.210000000
113607,EUR/RUB,68.210000000
113608,EUR/RUB,68.210000000
113609,EUR/RUB,68.210000000
113610,EUR/RUB,68.210000000
113611,EUR/RUB,68.210000000
113612,EUR/RUB,68.210000000
113613,EUR/RUB,68.211000000
113614,EUR/RUB,68.211000000
113615,EUR/RUB,68.211000000
113616,EUR/RUB,68.210000000
113617,EUR/RUB,68.210000000
113618,EUR/RUB,68.210000000
113619,EUR/RUB,68.229400000
113619,EUR/RUB,68.210000000
113620,EUR/RUB,68.211000000
113621,EUR/RUB,68.211000000
113622,EUR/RUB,68.211000000
113623,EUR/RUB,68.211000000
113624,EUR/RUB,68.211000000
113625,EUR/RUB,68.211000000
113626,EUR/RUB,68.211000000
113627,EUR/RUB,68.210000000
113628,EUR/RUB,68.225000000
113628,EUR/RUB,68.210000000
113630,EUR/RUB,68.210000000
113631,EUR/RUB,68.210000000
113633,EUR/RUB,68.210000000
113634,EUR/RUB,68.210000000
113637,EUR/RUB,68.209000000
113638,EUR/RUB,68.209000000
113639,EUR/RUB,68.209000000
113641,EUR/RUB,68.209000000
113642,EUR/RUB,68.209000000
113643,EUR/RUB,68.210000000
113644,EUR/RUB,68.210000000
113645,EUR/RUB,68.209000000
113646,EUR/RUB,68.209000000
113648,EUR/RUB,68.210000000
113649,EUR/RUB,68.210000000
113650,EUR/RUB,68.210000000
113651,EUR/RUB,68.210000000
113652,EUR/RUB,68.210000000
113653,EUR/RUB,68.228800000
113653,EUR/RUB,68.210000000
113654,EUR/RUB,68.210000000
113655,EUR/RUB,68.210000000
113656,EUR/RUB,68.211000000
113657,EUR/RUB,68.211000000
113658,EUR/RUB,68.225000000
113658,EUR/RUB,68.210000000
113659,EUR/RUB,68.210000000
113700,EUR/RUB,68.206000000
113701,EUR/RUB,68.206000000
113701,EUR/RUB,68.212000000
113702,EUR/RUB,68.212000000
113702,EUR/RUB,68.212000000
113703,EUR/RUB,68.212000000
113703,EUR/RUB,68.216000000
113704,EUR/RUB,68.188000000
113704,EUR/RUB,68.216000000
113704,EUR/RUB,68.211000000
113705,EUR/RUB,68.211000000
113705,EUR/RUB,68.212000000
113706,EUR/RUB,68.212000000
113706,EUR/RUB,68.207000000
113706,EUR/RUB,68.207000000
113707,EUR/RUB,68.211000000
113707,EUR/RUB,68.211000000
113708,EUR/RUB,68.210000000
113708,EUR/RUB,68.210000000
113709,EUR/RUB,68.210000000
113710,EUR/RUB,68.210000000
113710,EUR/RUB,68.210000000
113711,EUR/RUB,68.210000000
113711,EUR/RUB,68.210000000
113712,EUR/RUB,68.210000000
113712,EUR/RUB,68.210000000
113713,EUR/RUB,68.210000000
113713,EUR/RUB,68.210000000
113714,EUR/RUB,68.211000000
113715,EUR/RUB,68.211000000
113715,EUR/RUB,68.210000000
113715,EUR/RUB,68.210000000
113716,EUR/RUB,68.211000000
113716,EUR/RUB,68.211000000
113717,EUR/RUB,68.211000000
113717,EUR/RUB,68.211000000
113718,EUR/RUB,68.210000000
113718,EUR/RUB,68.210000000
113719,EUR/RUB,68.210000000
113719,EUR/RUB,68.210000000
113720,EUR/RUB,68.209000000
113721,EUR/RUB,68.209000000
113721,EUR/RUB,68.209000000
113722,EUR/RUB,68.209000000
113723,EUR/RUB,68.209000000
113724,EUR/RUB,68.209000000
113725,EUR/RUB,68.209000000
113726,EUR/RUB,68.209000000
113727,EUR/RUB,68.227400000
113728,EUR/RUB,68.224000000
113728,EUR/RUB,68.209000000
113729,EUR/RUB,68.210000000
113730,EUR/RUB,68.209000000
113731,EUR/RUB,68.209000000
113732,EUR/RUB,68.207000000
113733,EUR/RUB,68.208000000
113733,EUR/RUB,68.208000000
113733,EUR/RUB,68.183000000
113734,EUR/RUB,68.204000000
113734,EUR/RUB,68.204000000
113735,EUR/RUB,68.204000000
113735,EUR/RUB,68.204000000
113736,EUR/RUB,68.209000000
113736,EUR/RUB,68.209000000
113737,EUR/RUB,68.209000000
113737,EUR/RUB,68.209000000
113738,EUR/RUB,68.209000000
113738,EUR/RUB,68.209000000
113739,EUR/RUB,68.209000000
113739,EUR/RUB,68.209000000
113740,EUR/RUB,68.208000000
113740,EUR/RUB,68.208000000
113741,EUR/RUB,68.209000000
113741,EUR/RUB,68.209000000
113743,EUR/RUB,68.209000000
113743,EUR/RUB,68.209000000
113744,EUR/RUB,68.209000000
113744,EUR/RUB,68.208000000
113745,EUR/RUB,68.208000000
113745,EUR/RUB,68.208000000
113746,EUR/RUB,68.208000000
113748,EUR/RUB,68.209000000
113749,EUR/RUB,68.208000000
113750,EUR/RUB,68.209000000
113751,EUR/RUB,68.209000000
113752,EUR/RUB,68.209000000
113753,EUR/RUB,68.209000000
113754,EUR/RUB,68.209000000
113755,EUR/RUB,68.208000000
113756,EUR/RUB,68.208000000
113757,EUR/RUB,68.208000000
113758,EUR/RUB,68.208000000
113758,EUR/RUB,68.222000000
113759,EUR/RUB,68.226900000
113759,EUR/RUB,68.208000000
113800,EUR/RUB,68.209000000
113801,EUR/RUB,68.210000000
113802,EUR/RUB,68.209000000
113803,EUR/RUB,68.209000000
113804,EUR/RUB,68.209000000
113805,EUR/RUB,68.209000000
113806,EUR/RUB,68.210000000
113807,EUR/RUB,68.207000000
113808,EUR/RUB,68.208000000
113809,EUR/RUB,68.208000000
113810,EUR/RUB,68.208000000
113811,EUR/RUB,68.208000000
113812,EUR/RUB,68.208000000
113813,EUR/RUB,68.207000000
113814,EUR/RUB,68.208000000
113815,EUR/RUB,68.207000000
113817,EUR/RUB,68.208000000
113818,EUR/RUB,68.208000000
113819,EUR/RUB,68.203000000
113819,EUR/RUB,68.203000000
113820,EUR/RUB,68.203000000
113821,EUR/RUB,68.203000000
113821,EUR/RUB,68.203000000
113822,EUR/RUB,68.207000000
113822,EUR/RUB,68.207000000
113823,EUR/RUB,68.207000000
113823,EUR/RUB,68.207000000
113824,EUR/RUB,68.207000000
113824,EUR/RUB,68.207000000
113825,EUR/RUB,68.207000000
113825,EUR/RUB,68.180000000
113825,EUR/RUB,68.207000000
113826,EUR/RUB,68.207000000
113826,EUR/RUB,68.207000000
113827,EUR/RUB,68.207000000
113827,EUR/RUB,68.207000000
113828,EUR/RUB,68.222000000
113828,EUR/RUB,68.208000000
113828,EUR/RUB,68.208000000
113829,EUR/RUB,68.208000000
113829,EUR/RUB,68.208000000
113830,EUR/RUB,68.207000000
113830,EUR/RUB,68.207000000
113831,EUR/RUB,68.207000000
113831,EUR/RUB,68.207000000
113832,EUR/RUB,68.226900000
113833,EUR/RUB,68.207000000
113834,EUR/RUB,68.208000000
113836,EUR/RUB,68.208000000
113837,EUR/RUB,68.207000000
113838,EUR/RUB,68.208000000
113839,EUR/RUB,68.208000000
113840,EUR/RUB,68.208000000
113841,EUR/RUB,68.207000000
113842,EUR/RUB,68.207000000
113843,EUR/RUB,68.207000000
113844,EUR/RUB,68.207000000
113845,EUR/RUB,68.207000000
113846,EUR/RUB,68.207000000
113847,EUR/RUB,68.207000000
113847,EUR/RUB,68.207000000
113848,EUR/RUB,68.207000000
113848,EUR/RUB,68.207000000
113849,EUR/RUB,68.207000000
113849,EUR/RUB,68.202000000
113850,EUR/RUB,68.202000000
113850,EUR/RUB,68.201000000
113851,EUR/RUB,68.201000000
113851,EUR/RUB,68.204000000
113852,EUR/RUB,68.204000000
113852,EUR/RUB,68.204000000
113853,EUR/RUB,68.204000000
113853,EUR/RUB,68.205000000
113853,EUR/RUB,68.205000000
113854,EUR/RUB,68.200000000
113855,EUR/RUB,68.200000000
113855,EUR/RUB,68.179000000
113856,EUR/RUB,68.200000000
113856,EUR/RUB,68.200000000
113857,EUR/RUB,68.204000000
113857,EUR/RUB,68.204000000
113858,EUR/RUB,68.204000000
113858,EUR/RUB,68.218000000
113858,EUR/RUB,68.204000000
113859,EUR/RUB,68.200000000
113859,EUR/RUB,68.200000000
113900,EUR/RUB,68.200000000
113900,EUR/RUB,68.200000000
113901,EUR/RUB,68.200000000
113901,EUR/RUB,68.200000000
113902,EUR/RUB,68.205000000
113902,EUR/RUB,68.205000000
113903,EUR/RUB,68.205000000
113903,EUR/RUB,68.223200000
113903,EUR/RUB,68.205000000
113904,EUR/RUB,68.200000000
113905,EUR/RUB,68.200000000
113905,EUR/RUB,68.200000000
113906,EUR/RUB,68.204000000
113906,EUR/RUB,68.204000000
113907,EUR/RUB,68.205000000
113907,EUR/RUB,68.205000000
